	Location		Label
	0019fa58		edobjcbSetSwitchId
	0019fa90		edobjcbSetSwitchDelay
	0019fac0		edobjcbSetSwitchVar
	0019faf0		edobjcbCancelInstanceMenu
	0019fb18		edobjcbCancelSwitchTypeMenu
	0019fb40		edobjcbCancelSwitchMenu
	0019fb68		edobjcbCancelAnimPropertiesMenu
	0019fb90		edobjcbCancelWayPropertiesMenu
	0019fbb8		edobjcbSetBouncyPlayerGrav
	0019fbf8		edobjcbSetBouncyTension
	0019fc38		edobjcbSetBouncyDamping
	0019fc78		edobjcbToggleSoundType
	0019fd30		edobjcbSetSoundTiming
	0019fd60		edobjcbSetParticleType
	0019fdb0		edobjcbSetParticleRate
	0019fde8		edobjcbLocalSoundTypeMenu
	0019ff60		edobjcbCancelLocalSoundMenu
	0019ff88		edobjcbCancelParticleTypeMenu
	0019ffb0		edobjcbLocalParticleTypeMenu
	001a0128		edobjcbCancelLocalParticleMenu
	001a0150		edobjcbParticleMenu
	001a0270		edobjcbSoundMenu
	001a0390		edobjcbCancelBouncyMenu
	001a03b8		edobjClose
	001a03d8		edobjEnter
	001a0408		edobjProc
	001a0500		edobjcbSetLocalSoundType
	001a0598		edobjcbSetLocalParticleType
	001a0638		edobjcbSoundTypeMenu
	001a07b8		edobjcbCancelLocalSoundTypeMenu
	001a07e0		edobjcbCancelLocalParticleTypeMenu
	001a0808		edobjcbCancelParticleMenu
	001a0830		edobjcbCancelSoundMenu
	001a0858		edobjcbSetSoundType
	001a08b8		edobjcbCancelSoundTypeMenu
	001a08e0		CreateAlphaBlendTexture256_32
	001a0a88		CreateAlphaBlendTexture64
	001a0c00		CreateSubtractiveTexture
	001a0d18		CreateAlphaBlendTexturewh_32
	001a0ed8		edanimUpdateObjects
	001a1a28		edanimDetermineNearestAnim
	001a1bd0		edanimDetermineNearestParticle
	001a1dc8		edanimDetermineNearestSound
	001a1fc0		edanimParamCreate
	001a20d8		edanimSoundCreate
	001a2208		edanimSoundDestroy
	001a2350		edanimParticleCreate
	001a2490		edanimParticleDestroy
	001a25e0		edanimDoInput
	001a2ce0		edanimFileSave
	001a2fe8		edanimFileLoad
	001a3550		edanimDrawCursor
	001a39d0		edanimcbSwitchTypeMenu
	001a3ef0		edanimcbSwitchMenu
	001a40d8		edanimcbBouncyMenu
	001a4288		edanimcbParticleTypeMenu
	001a4408		edanimcbLocalParticleMenu
	001a4598		edanimcbLocalSoundMenu
	001a47f0		edanimcbMCTBMenu
	001a4b18		edanimInit
	001a4e08		edanimRenderParticleEmitters
	001a4fa0		edanimRenderSoundEmitters
	001a50d0		edanimRender
	001a51d0		edanimLookupInstanceIndex
	001a5230		edanimRegisterBaseScene
	001a5238		edanimLookupSpecial
	001a52c0		edanimParamReset
	001a52f0		edanimPlayerAnimDistance
	001a5368		edanimParamDestroy
	001a5398		edanimSoundPlace
	001a53f0		edanimParticlePlace
	001a5490		edanimcbSetSwitchType
	001a54f0		edanimcbSetSwitchId
	001a5530		edanimcbSetSwitchDelay
	001a5568		edanimcbSetSwitchVar
	001a55a0		edanimcbCancelSwitchTypeMenu
	001a55c8		edanimcbCancelSwitchMenu
	001a55f0		edanimcbSetBouncyPlayerGrav
	001a5650		edanimcbSetBouncyTension
	001a56b0		edanimcbSetBouncyDamping
	001a5710		edanimcbCancelBouncyMenu
	001a5738		edanimcbToggleSoundType
	001a57f0		edanimcbSetSoundTiming
	001a5820		edanimcbToggleParticleSwitch
	001a5860		edanimcbSetParticleType
	001a58b0		edanimcbSetParticleRate
	001a58e8		edanimcbCancelParticleTypeMenu
	001a5910		edanimcbLocalParticleTypeMenu
	001a5a88		edanimcbCancelLocalParticleMenu
	001a5ab0		edanimcbParticleMenu
	001a5bd0		edanimcbLocalSoundTypeMenu
	001a5d48		edanimcbCancelLocalSoundMenu
	001a5d70		edanimcbSoundMenu
	001a5e90		edanimcbCancelOptMenu
	001a5e98		edanimcbFileSave
	001a5f70		edanimcbFileLoad
	001a6018		edanimcbMCTBCardPresent
	001a6070		edanimcbMCTBCardType
	001a60c8		edanimcbMCTBCardCheckFormat
	001a6120		edanimcbMCTBCardFreeSpace
	001a6170		edanimcbMCTBCardSlotsUsed
	001a61b8		edanimcbMCTBCardSaveSlot
	001a6240		edanimcbMCTBCardLoadSlot
	001a62a0		edanimcbMCTBCardDeleteSlot
	001a6300		edanimcbMCTBCardUnFormat
	001a6358		edanimcbMCTBCardFormat
	001a63b0		edanimcbCancelMCTBMenu
	001a63d8		edanimClose
	001a63f8		edanimEnter
	001a6418		edanimProc
	001a64d0		edanimcbSetLocalSoundType
	001a6568		edanimcbSetLocalParticleType
	001a6600		edanimcbCancelLocalParticleTypeMenu
	001a6628		edanimcbCancelParticleMenu
	001a6650		edanimcbSoundTypeMenu
	001a67d0		edanimcbCancelLocalSoundTypeMenu
	001a67f8		edanimcbCancelSoundMenu
	001a6820		edanimcbSetSoundType
	001a6880		edanimcbCancelSoundTypeMenu
	001a68a8		edbitsSoundPlay
	001a69d0		edqrand
	001a69f0		edbitsRegisterLevel
	001a6a40		edbitsRegisterSfx
	001a6a58		edbitsDrawCube
	001a6db8		edbitsDrawDiagonalCross
	001a6f20		edbitsLookupSoundFX
	001a7000		edbitsGetSoundName
	001a7038		edbitsDrawCircleXY
	001a7160		edbitsLookupInstance
	001a71e8		edbitsSetSoundFxVolume
	001a71f0		edbitsRegisterBaseScene
	001a71f8		EdFileOpen
	001a7408		EdFileClose
	001a7508		EdFileWriteFloat
	001a7618		EdFileWriteInt
	001a7728		EdFileWriteUnsignedInt
	001a7838		EdFileWriteShort
	001a7948		EdFileWriteChar
	001a7a58		EdFileReadFloat
	001a7b68		EdFileReadInt
	001a7c78		EdFileReadUnsignedInt
	001a7d88		EdFileReadShort
	001a7e98		EdFileReadChar
	001a7fa8		EdFileSetMedia
	001a7fb0		EdFileWrite
	001a80b8		EdFileRead
	001a81c0		EdFileWriteMemCard
	001a82f0		EdFileReadMemCard
	001a8420		EdFileResetBuffers
	001a8458		EdFileFillBuffer
	001a84d0		EdFileFlushBuffer
	001a8548		CreateSpecialTerrainData
	001a8730		SpecialTerrainInstanceCollideCheck
	001a8d18		SpecialTerrainTestRender
	001a96e0		SpecialTerrainCollideCheck
	001a9800		saveloadGetDirectory
	001a9990		saveloadSaveSlot
	001a9d18		saveloadDeleteSlot
	001a9eb8		saveloadASCallEachFrame
	001aa590		saveloadLoadIcon
	001aa5e0		saveloadCheckCardPresent
	001aa628		saveloadCheckCardType
	001aa680		saveloadCheckCardFormatted
	001aa6e8		saveloadCheckCardFreeSpace
	001aa780		saveloadFormatCard
	001aa7b8		saveloadUnFormatCard
	001aa7f0		saveloadCheckSlotsUsed
	001aa828		saveloadLoadSlot
	001aa970		saveloadASFormat
	001aa9a8		saveloadASLoad
	001aaa20		saveloadASSave
	001aaa98		saveloadASDelete
	001aab00		NuGCutSceneLoad
	001aac70		instNuGCutSceneUpdate
	001ab1b0		instNuGCutCamSysUpdate
	001ab720		DebugRndrEmitter
	001aba78		NuGCutLocatorCalcMtx
	001abc90		instNuGCutDebrisLocatorUpdate
	001abff8		instNuCGutRigidSysCreate
	001ac1a8		NuGCutRigidCalcMtx
	001ac418		instNuGCutRigidSysUpdate
	001ac718		instNuGCutRigidSysRender
	001ac9a8		NuGCutCharAnimProcess
	001acd30		NuGCutSceneSysInit
	001acd40		NuGCutSceneSysUpdate
	001acda8		NuGCutSceneSysRender
	001ace00		NuSetCutSceneCharacterRenderFn
	001ace08		NuSetCutSceneCharacterReleaseFn
	001ace10		NuSetCutSceneFindCharactersFn
	001ace18		NuSetCutSceneCharacterCreateDataFn
	001ace20		NuSetCutSceneRigidCollisionCheckFn
	001ace28		instNuGCutSceneCharGetStartMtx
	001acf48		NuGCutSceneFixUp
	001acfd0		instNuGCutSceneCreate
	001ad138		instNuGCutSceneFind
	001ad190		instNuGCutSceneDestroy
	001ad1f8		instNuGCutSceneIsFinished
	001ad210		instNuGCutSceneStart
	001ad2a8		instNuGCutSceneEnd
	001ad340		instNuGCutSceneReset
	001ad398		instNuGCutSceneCreateCamTgtArray
	001ad400		instNuGCutSceneAddCamTgt
	001ad458		instNuGCutSceneSetPos
	001ad4a8		instNuGCutSceneTranslate
	001ad518		instNuGCutSceneRotateY
	001ad568		instNuGCutSceneSetMtx
	001ad618		instNuGCutSceneChain
	001ad620		instNuGCutSceneSetEndCallback
	001ad628		instNuGCutSceneEnable
	001ad640		instNuGCutSceneDisable
	001ad650		NuGCutLocatorIsVisble
	001ad708		CalculateLocatorDirection
	001ad810		instNuGCutLocatorUpdate
	001ad898		NuGCutCamsSysFixPtrs
	001ad908		instNuGCutSceneCalculateCentre
	001ad998		instNuCGutCamSysCreate
	001ada58		instNuGCutCamSysStart
	001adab8		NuGCutLocatorSysFixPtrs
	001adbc8		NuGCutLocatorSysFixUp
	001add10		NuCGutLocatorSysCreateInst
	001addb0		instNuGCutLocatorSysEnd
	001adde8		instNuGCutLocatorSysStart
	001ade20		NuGCutRigidSysFixPtrs
	001adf08		NuGCutRigidSysFixUp
	001ae028		instNuGCutRigidSysEnd
	001ae188		instNuGCutRigidSysReset
	001ae2a8		instNuGCutRigidSysStart
	001ae2e0		NuGCutCharSysFixPtrs
	001ae3e8		NuGCutCharSysFixUp
	001ae410		instNuCGutCharSysCreate
	001ae568		instNuGCutCharSysEnd
	001ae660		NuGCutTriggerSysFixPtrs
	001ae718		NuGCutTriggerSysFixUp
	001ae828		instNuCGutTriggerSysCreate
	001ae8c8		instNuGCutTriggerSysUpdate
	001ae9b0		instNuGCutTriggerSysStart
	001ae9f8		instNuGCutSceneRender
	001aeaa0		StateAnimEvaluate
	001aeb70		StateAnimFixPtrs
	001aebb0		instNuGCutLocatorSysUpdate
	001aeca8		instNuGCutCharSysRender
	001aed70		NuTriggerSysLoad
	001aeef0		CheckParentedTriggerWithPos
	001af270		CheckUnparentedTriggerWithPos
	001af520		NuTriggerSysUpdate
	001af720		WeaponCheckTriggers
	001af8f0		DebugRenderTriggers
	001b08b0		NuTriggerSysInit
	001b08b8		NuTriggerSysRender
	001b08c0		instNuTriggerSysCreate
	001b09e8		instNuTriggerSysDestroy
	001b0a18		instNuTriggerSetFlag
	001b0b08		instNuTriggerReset
	001b0bc0		instNuTriggerEnable
	001b0bd8		instNuTriggerDisable
	001b0be8		NuTriggerPull
	001b0c60		NuSceneDataLoad
	001b1088		NuSceneInstanceCreate
	001b1408		NuSceneInstanceRunScript
	001b15b8		LoadCutSceneInstanceData
	001b1920		LoadCutsceneData
	001b1bd8		LoadCutsceneScript
	001b20c0		NuSceneManagerSysInit
	001b20c8		NuSceneManagerSysUpdate
	001b2118		NuSceneInstanceDestroy
	001b21d0		NuSceneInstanceTranslate
	001b2248		NuSceneInstanceRotateY
	001b22c0		NuSceneInstanceEnable
	001b2358		NuSceneInstanceDisable
	001b23f0		NuSceneInstanceSetRate
	001b23f8		SceneInstanceFindCutsceneInst
	001b2498		NuSceneManagerSysRender
	001b24e0		NuSceneManagerSetPtrToPlayerMtx
	001b24e8		NuBridgeCreate
	001b2b60		NuBridgeUpdate
	001b42d8		NuBridgeStreamRope
	001b48d0		NuBridgeDraw
	001b4ca0		NuBridgeInit
	001b4ca8		NuBridgeOn
	001b4cb0		NuBridgeRegisterBaseScene
	001b4cb8		NuBridgeAlloc
	001b4cf0		NuBridgeLookupInstanceIndex
	001b4d40		NuBrdigeDrawRope
	001b4e58		NuWindCreate
	001b5110		NuWindUpdate
	001b58f8		NuWindInit
	001b5910		NuWindDraw
	001b5a28		NuWindRand
	001b5a48		NuWindAllocateGrp
	001b5a80		NuWindFreeGrp
	001b5a98		NuWindAllocMtxs
	001b5ad0		NuWindFreeMtxs
	001b5ae8		edgraInitAllClumps
	001b5df8		edgracbInstanceMenu
	001b5f90		edgracbClumpPropertiesMenu
	001b6130		edgraDetermineNearestClump
	001b6270		edgraClumpCreate
	001b6370		edgraDoInput
	001b66a8		edgraDrawCursor
	001b69d8		edgraFileSave
	001b6b28		edgraFileLoad
	001b6cd8		edgraRender
	001b6e08		edgraInit
	001b7068		edgraClumpsReset
	001b7090		edgracbSetInstanceType
	001b70d8		edgracbSetClumpWind
	001b7120		edgracbSetClumpHeight
	001b7168		edgracbToggleClumpReactive
	001b7198		edgracbCancelOptMenu
	001b71a0		edgracbCancelInstanceMenu
	001b71c8		edgracbCancelClumpPropertiesMenu
	001b71f0		edgraClose
	001b7210		edgraEnter
	001b7230		edgraClumpPlace
	001b7280		edgraClumpDestroy
	001b72b0		edgraProc
	001b7310		edgracbFileSave
	001b73e8		edgracbFileLoad
	001b74b8		edmainCreateMainMenu
	001b7670		edmainSetReturn
	001b7678		edmainRegister
	001b76c8		edmainProcess
	001b7738		edmainRender
	001b7788		edmainSetCamera
	001b7828		edmainInit
	001b78f0		edmainClose
	001b7970		edmainRegisterLocVec
	001b7978		edmainQueryLocVec
	001b7980		edmainMainMenuProc
	001b79a8		edmainMainMenuRender
	001b79d0		edmainReadLevelFile
	001b7a80		cbMMRegSel
	001b7ab8		cbMMCancel
	001b7ac0		cbMMEditorConfig
	001b7b00		cbMMReturnToApp
	001b7b10		cbmcfgCancel
	001b7b30		cbmcfgCameraSpeed
	001b7b78		eduiInitMaterials
	001b7dd0		eduicbRenderSelWithClipColour
	001b80e0		eduicbRenderCheck
	001b82c8		eduiItemTextPickCreate
	001b8468		eduiAddTextPickEnt
	001b8720		eduicbProcessTextPick
	001b8ab0		eduicbRenderTextPick
	001b8d80		eduiAddGradPickCFG
	001b94d8		eduiGradStageSetHSV
	001b96d8		eduiGradStageAddRGB
	001b9930		eduiGradPickRead
	001b9b98		eduicbProcessGradPick
	001b9d08		eduicbRenderGradPick
	001b9ff8		eduiItemGreyPickCreate
	001ba1b8		eduicbProcessColourPick
	001ba588		eduicbRenderColourPick
	001bb8c8		eduicbRenderGreyPick
	001bbb88		eduicbProcessTexturePick
	001bbf48		eduicbRenderTexturePick
	001bc528		eduiItemSliderCreate
	001bc740		eduicbProcessSlider
	001bcc60		eduicbRenderSlider
	001bcf40		eduicbRenderSliderInt
	001bd1b0		eduiCreateMessageMenu
	001bd478		eduiMenuRender
	001bd820		eduiMenuProcess
	001bda88		CreateTestMenu
	001bec20		eduicbProcessColourSlider
	001bf1c0		eduicbRenderColourSlider
	001bf4a0		eduiItemSetText
	001bf558		eduiItemSelCreate
	001bf6e0		eduiItemSelWithClipColourCreate
	001bf878		eduiItemCheckCreate
	001bfa28		eduiItemToggleCreate
	001bfbd8		eduiGradStageAdd
	001bfcc8		eduiGradStageDelete
	001bfd30		eduiItemGradPickCreate
	001bfea0		eduiItemGreyGradPickCreate
	001c0020		eduiItemColourPickSetHSV
	001c0048		eduiItemColourPickSetRGB
	001c01d8		eduiItemColourPickCreate
	001c0370		eduiItemTexturePickCreate
	001c0508		eduiItemSliderSetVal
	001c0558		eduiItemSliderSetValEx
	001c05b0		eduiItemSliderSetFmt
	001c0668		eduiItemSliderSetGranularity
	001c0670		eduiItemSliderCreateInt
	001c0778		eduiItemNumberCreate
	001c07b0		eduiItemColourSliderCreate
	001c09f8		eduiMenuDestroy
	001c0a60		eduiMenuCreate
	001c0b48		eduiMenuAttach
	001c0b90		eduiMenuDetach
	001c0be0		eduiMenuAddItem
	001c0c18		eduiMenuHighlight
	001c0c98		eduiMenuFitWidth
	001c0db0		eduiInit
	001c0dd0		eduicbProcessGreyPick
	001c0eb0		eduicbProcessSel
	001c0f68		eduicbRenderSel
	001c10c8		eduicbItemSliderDestroy
	001c1140		eduicbRenderNumber
	001c1248		eduicbItemDestroy
	001c12b0		eduicbItemGradPickDestroy
	001c1350		tpentOnEnter
	001c13f8		cbgpcfgAdd
	001c1500		cbgpcfgDel
	001c15a8		cbgpcfgCopy
	001c15e8		cbgpcfgPaste
	001c16c0		cbgpcfgCPPress
	001c1778		eduicbPickCFGCancel
	001c17e0		eduicbCancelMessageMenu
	001c1850		eduiItemRender
	001c18e8		cbSel
	001c18f8		cbSubMenu
	001c1938		cbGradChange
	001c1940		TestMenu
	001c1970		edcamMove
	001c1ce8		edcamSetSpeed
	001c1d00		edcamSetAdjustFreedom
	001c1d88		edcamSet
	001c1df0		edcamSetPos
	001c1e10		edcamSetAng
	001c1e20		edcamSetDist
	001c1e30		edcamGetDist
	001c1e40		edcamSetPosAng
	001c1e70		edcamGetPosAng
	001c1eb8		edcamGetPosAngSnap
	001c1f00		edcamGetPosPointer
	001c1f08		SOUND_CopyIOPBuffer
	001c2070		SOUND_CancelCheckStereo
	001c20e8		init_adpcm
	001c2418		TransferAllSpotFX
	001c2638		SOUND_StoreLocalStart
	001c2730		SOUND_RestoreLocalStart
	001c2828		SOUND_InitAdpcmLocal
	001c2920		NuSoundInit
	001c2a20		NuSoundApply3d
	001c2c80		NuSoundUpdate
	001c2e40		NuSoundFlushLoops
	001c2f50		NuSoundPlay
	001c3110		NuSoundPlayChan
	001c3268		NuSoundPlay3d
	001c3420		NuSoundPlay3dChan
	001c3578		NuSoundPlayStereo
	001c37a0		NuSoundPlayStereo2
	001c39c0		NuSoundPlay3dLoopSfx
	001c3bb8		NuSoundKillAllAudio
	001c3e68		SOUND_StopSound
	001c3ea8		NuSoundSetChannelPitch
	001c3f08		NuSoundGetSteroPitch
	001c3f10		NuSoundStopStream
	001c3f58		NuSoundLocalSet
	001c40b8		NuSoundListener
	001c40c0		NuSoundKeyStatus
	001c40e8		NuSoundSetGlobalDat
	001c4128		NuSoundSetLocalDat
	001c4168		SOUND_SIFTransfer
	001c41b8		SOUND_InitIOP
	001c4248		SetIOPCommand
	001c4310		SetIOPCommandEx
	001c43d8		FlushIOPCommand
	001c4480		SOUND_AllChannelEffectsOff
	001c4540		SOUND_AllChannelEffectsOn
	001c4600		SOUND_SetChannelEffectOff
	001c46c0		SOUND_SetChannelEffectOn
	001c4780		SOUND_SetEffectMasterVolume
	001c4848		SOUND_DisableEffects
	001c4908		SOUND_EnableEffects
	001c49e0		SOUND_FindFreeSPUChannel
	001c4a58		SOUND_SetSPUWriteAddress
	001c4a90		SOUND_AllocateStreamBuffer
	001c4ad8		SOUND_PlayStream
	001c4b68		SOUND_PlaySFX
	001c4bd8		SOUND_TransferSFX
	001c4c08		SOUND_SetChannelVolume
	001c4c58		SOUND_SetChannelPitch
	001c4ca0		SOUND_GetStatus
	001c4cc8		SOUND_Pause
	001c4ce8		SOUND_Resume
	001c4d08		SOUND_InitStreamData
	001c4d28		SOUND_InitSPU
	001c4d68		SOUND_AddSamples
	001c4ea8		SOUND_SetMaxStreamLimit
	001c4ed0		SOUND_CheckAndStartStereo
	001c4f98		SOUND_SetChannelPitchStereo
	001c4fe0		SOUND_CloseStreamBuffer
	001c5008		NuSoundInitLoopInfo
	001c5048		NuSoundFindFree
	001c50a0		NuSoundFindLoopInfo
	001c5108		SetTexAnimSignals
	001c5298		TextureCreate
	001c5438		InitWorld
	001c5ed0		LoadLevel
	001c63f0		DrawWorld
	001c6580		DoInput
	001c6948		InitPauseRender
	001c6b48		HandlePauseRender
	001c6cf8		MiniGameReset
	001c6d28		MiniGame
	001c6d30		MiniGameRender
	001c6d38		MiniGameRenderScore
	001c6d48		BGLoadScreenInit
	001c6e88		BGLoad
	001c7ff8		BGLoadCutMovie
	001c83f0		BGLoadSfx
	001c8928		main
	001ca7a8		ResetSuperBuffer
	001ca7b8		SuperBufferMakeResident
	001ca7c8		PauseGame
	001ca820		ResumeGame
	001ca840		LoadScreen
	001ca880		TextureCreateEx
	001caaa0		InitTexAnimScripts
	001cab98		LoadFont3D
	001cabd8		InitCreatureModels
	001cac30		InitCreatures
	001cacb0		MtlReadEventHandler
	001cad50		TextureDestroy
	001cadd0		CreateFadeMtl
	001caed0		UpdateFade
	001caf68		DrawFade
	001cafa8		PauseRumble
	001caff8		InitLights
	001cb060		PlayFMV
	001cb0f8		ClosePauseRender
	001cb150		MGCheckRng
	001cb1a0		BGLoadLevel
	001cb1f8		BGLoadCutScene
	001cb250		BGLoadSfxFn
	001cb2e8		SetLevel
	001cb360		DrawParticles
	001cb480		InitParticles
	001cb4a0		CloseParticles
	001cb4c8		AddParticle
	001cb5b0		DestroyParticlesByHandle
	001cb640		ProcessParticles
	001cb6f0		NuLstCreate
	001cb7b0		NuLstDestroy
	001cb7d8		NuLstAlloc
	001cb830		NuLstAllocBefore
	001cb890		NuLstAllocAfter
	001cb8e8		NuLstFree
	001cb948		NuLstGetByIdx
	001cb980		NuLstGetNext
	001cb9a8		NuLstGetPrev
	001cb9d0		ResetPlayer
	001cbed8		ManageCreatures
	001cc8b8		LoadCharacterModels
	001cd488		ChangeCharacter
	001cd668		PlayerStartPos
	001cd7a8		AddCreature
	001cdb68		NewCharacterIdle
	001cdef8		UpdateCharacterIdle
	001ce0a8		MovePlayer
	001d1c50		ProcessCreatures
	001d20d0		EvalModelAnim
	001d2388		DrawCharacterModel
	001d2bb0		DrawCreatures
	001d4c20		UpdateAnimPacket
	001d5188		ModelAnimDuration
	001d52a8		TerrainFailsafe
	001d5300		ResetPlayerMoves
	001d53e0		RemoveCreature
	001d5410		CloseCreatures
	001d54b0		ResetAnimPacket
	001d54e0		UpdateRumble
	001d5508		NewRumble
	001d5560		NewBuzz
	001d5578		StoreLocatorMatrices
	001d56f8		InstSceneLoad
	001d57b8		InstSceneDestroy
	001d5838		InstAnimDataLoad
	001d5900		InstAnimDataDestroy
	001d5968		InstShadDataLoad
	001d5a38		InstShadDataDestroy
	001d5ab8		InstClose
	001d5b98		InstInit
	001d5be0		InitRails
	001d5e88		BestRailPosition
	001d64b0		ComplexRailPosition
	001d6768		MoveRailPosition
	001d6a68		RailInfo
	001d7018		MoveGameCamera
	001da770		DrawCameraTarget
	001da878		GetALONG
	001da8d0		FurtherALONG
	001da958		FurtherBEHIND
	001da9e0		ResetGameCameras
	001daa18		JudderGameCamera
	001daaa0		BlendGameCamera
	001daae8		InitCameraTargetMaterial
	001dab90		DrawMtlLine3D
	001dabd8		LookUpDownRail
	001dac50		InSplineArea
	001dacf8		AddCross
	001dadd0		JonProbe
	001db578		UpdateTempCharacter
	001db768		DrawTempCharacter
	001db900		DrawTempCharacter2
	001dba40		AddAward
	001dbbe8		UpdateAwards
	001dbdd0		DrawAwards
	001dc0d8		HubStart
	001dc448		HubSelect
	001dcd88		HubLevelSelect
	001dd470		HubMoveVR
	001dd7a0		HubDrawItems
	001ddd08		ResetGame
	001dde40		InitVehicleToggles
	001de0c0		ResetVehicleControl
	001de2e0		ToggleVehicle
	001dec70		DrawNextVehicle
	001def78		AddKaboom
	001df1f0		UpdateKabooms
	001df8d8		DrawKabooms
	001dfb50		InitPositions
	001dfc60		CheckFinish
	001e08d0		Draw3DCrateCount
	001e0b38		LoadWumpa
	001e0c30		InitWumpa
	001e0ce8		ResetWumpa
	001e0f68		UpdateWumpa
	001e1440		HitWumpa
	001e15e8		WipeWumpa
	001e1700		UpdateScreenWumpas
	001e19b0		DrawWumpa
	001e1e28		AddTempWumpa
	001e2050		AnimateMask
	001e2158		MakeMaskMatrix
	001e2350		UpdateMask
	001e2e18		DrawMask
	001e3160		LoseMask
	001e3368		DrawMaskFeathers
	001e3480		MakeEditText
	001e3560		DrawNameInputTable
	001e3958		GetMenuInfo
	001e3a90		NewMenu
	001e3cf8		ProcMenu
	001e5d38		DrawMenuEntry
	001e6018		DrawMenuEntry2
	001e6218		DrawMenu
	001e9158		ResetCheckpoint
	001e9380		MakeTimeF
	001e94b8		MakeLevelTimeString
	001e95b8		GameTiming
	001e9be0		NewLevelTime
	001e9d80		StartTimeTrial
	001e9f00		DefaultTimeTrialNames
	001ea058		NewGame
	001ea140		CalculateGamePercentage
	001ea420		OpenGame
	001ea690		BonusTransporter
	001eaff0		BonusTiming
	001eb1d8		ResetDeath
	001eb2e8		DeathTransporter
	001eb9c0		GemPathTransporter
	001ec078		DrawTransporters
	001ec2b8		InitLevel
	001ecc50		InitGameMode
	001ece28		InitSplineTable
	001ecf30		PointAlongSpline
	001ed4a0		InitObjectTable
	001ed5e0		RatioBetweenEdges
	001ed778		Draw3DCharacter
	001edb20		DrawParallax
	001edc20		RayIntersectSphere
	001edeb8		WumpaRayCast
	001ee1e0		GameRayCast
	001ee440		DrawTarget
	001ee798		DrawProbeFX
	001ee9c0		UpdateLevel
	001eeac8		ResetMaskFeathers
	001eeaf0		AddMaskFeathers
	001eec88		UpdateMaskFeathers
	001eece0		ResetKabooms
	001eed10		HubFromLevel
	001eed80		ResetAwards
	001eedb0		ResetTempCharacter
	001eede8		ResetTimeTrial
	001eee30		ResetItems
	001eee50		DefaultGame
	001eee88		ResetLevel
	001eeea8		ResetBonus
	001eeeb0		ResetGemPath
	001eef58		qrand
	001eef78		RotDiff
	001eefb0		SeekRot
	001eeff0		TurnRot
	001ef060		ClockOff
	001ef0e0		FindClock
	001ef128		SaveWumpa
	001ef1f0		FlyWumpa
	001ef290		AddFlyingWumpa
	001ef408		AddScreenWumpa
	001ef4b0		MakeTimeI
	001ef5d0		ResetTimer
	001ef5e8		UpdateTimer
	001ef660		AheadOfCheckpoint
	001ef6f8		NewMask
	001ef818		NearestSplinePoint
	001ef8d8		SplineDistance
	001ef988		PlayerObjectAnimCollision
	001efa88		DistanceToLine
	001efb60		RatioAlongLine
	001efc60		AnglesBetweenPoints
	001efcf8		LineCrossed
	001efdb0		Draw3DObject
	001effd0		StartHGobjAnim
	001f0010		StopHGobjAnim
	001f0050		ResetHGobjAnim
	001f00b0		DrawLevel
	001f0120		InitProbe
	001f0148		ResetTempCharacter2
	001f0180		WumpaHitTerrain
	001f0218		InputNewLetter
	001f02b0		CleanLetters
	001f02f0		NextMenuEntry
	001f0318		StartTransporter
	001f03a8		FinishTransporter
	001f0418		TransporterGo
	001f0450		SplinePointTilt
	001f0538		SplinePointAngle
	001f05e0		InitCrates
	001f0720		NewCrateAnimation
	001f08a0		DrawCrates
	001f10e0		FindLocalCrate
	001f1218		ReadInCrateData
	001f15c0		HeightSortCrateData
	001f1960		ConvertCrateData
	001f1ec0		ReadCrateData
	001f21e0		GetCrateType
	001f22d0		AttackCrate
	001f2590		CrateOff
	001f2d78		CrateBounceReaction
	001f32f0		UpdateCrates
	001f42f8		ResetCrates
	001f5008		AddQuad3DrotXYZ
	001f5400		AddCrateExplosion
	001f5830		UpdateCrateExplosions
	001f5a90		DrawCrateExplosions
	001f5c88		CrateTopBelow
	001f5ec0		CrateBottomAbove
	001f60f8		InCrate
	001f63d8		BreakCrate
	001f6728		HitCrateBalloons
	001f68a8		RayIntersectCuboid
	001f6bb8		CrateRayCast
	001f6eb8		CrateSafety
	001f70e0		GotoCheckpoint
	001f7338		InitCrateExplosions
	001f7368		NextCrate
	001f7390		ResetAllCrates
	001f73d0		CloseCrates
	001f73f8		AddCrate
	001f74a8		DestroyCrate
	001f74d0		DrawCrate
	001f7570		OpenPreviousCheckpoints
	001f76b8		FindOverlap
	001f77f0		StartExclamationCrateSequence
	001f7870		DestroyAllNitroCrates
	001f79f0		HopCratesAbove
	001f7a88		CrateAbove
	001f7ba8		CrateBelow
	001f7cc8		LowestCrate
	001f7d50		LowestActiveCrate
	001f7de0		CrateInTheWay
	001f7e58		CrateOnTop
	001f7f40		AddExtraLife
	001f8050		HitCrates
	001f8110		WipeCrates
	001f82b8		RayIntersectCylinder
	001f83d0		SaveCrateTypeData
	001f8428		RestoreCrateTypeData
	001f8490		ResetAllCrateTypes
	001f8560		ResetCrateType2
	001f8580		CrateInSlot
	001f85e8		ResetInvisibility
	001f8620		ResetCrate
	001f8688		CylinderCuboidOverlapXZ
	001f8970		ObjectCylinderCollision
	001f8df8		GameObjectOverlap
	001f8fd8		PlayerCreatureCollisions
	001f9db8		GetTopBot
	001f9f40		CrateCollisions
	001fb318		WumpaCollisions
